policy,feature_set,feature
noapex_fixed_qc,gpu_scalars,cur_var_mid_ttp_std
noapex_fixed_qc,gpu_scalars,d_var_mid_ttp_std
noapex_fixed_qc,gpu_scalars,cur_var_mid_ttp_robust_sd
noapex_fixed_qc,gpu_scalars,d_var_mid_ttp_robust_sd
noapex_fixed_qc,gpu_scalars,cur_var_mid_ttp_iqr
noapex_fixed_qc,gpu_scalars,d_var_mid_ttp_iqr
noapex_fixed_qc,gpu_scalars,cur_var_mid_ttp_circular_std
noapex_fixed_qc,gpu_scalars,d_var_mid_ttp_circular_std
noapex_fixed_qc,gpu_scalars,cur_var_mid_curve_dispersion_rms
noapex_fixed_qc,gpu_scalars,d_var_mid_curve_dispersion_rms
noapex_fixed_qc,gpu_scalars,cur_var_mid_curve_pairwise_rmse
noapex_fixed_qc,gpu_scalars,d_var_mid_curve_pairwise_rmse
noapex_fixed_qc,gpu_scalars,cur_var_mid_shape_dispersion_rms
noapex_fixed_qc,gpu_scalars,d_var_mid_shape_dispersion_rms
noapex_fixed_qc,gpu_scalars,cur_var_mid_shape_pairwise_rmse
noapex_fixed_qc,gpu_scalars,d_var_mid_shape_pairwise_rmse
noapex_fixed_qc,gpu_scalars,cur_var_mid_shape_incoherence
noapex_fixed_qc,gpu_scalars,d_var_mid_shape_incoherence
noapex_fixed_qc,gpu_scalars,cur_var_mid_roughness_median
noapex_fixed_qc,gpu_scalars,d_var_mid_roughness_median
noapex_fixed_qc,gpu_scalars,cur_var_mid_roughness_p90
noapex_fixed_qc,gpu_scalars,d_var_mid_roughness_p90
noapex_fixed_qc,gpu_scalars,cur_var_mid_impaired_fraction_lt15
noapex_fixed_qc,gpu_scalars,d_var_mid_impaired_fraction_lt15
noapex_fixed_qc,gpu_scalars,cur_var_mid_mid_basal_peak_gradient
noapex_fixed_qc,gpu_scalars,d_var_mid_mid_basal_peak_gradient
noapex_fixed_qc,gpu_scalars,cur_var_mid_within_view_peak_robust_sd_mean
noapex_fixed_qc,gpu_scalars,d_var_mid_within_view_peak_robust_sd_mean
noapex_fixed_qc,gpu_scalars,cur_var_mid_spatial_peak_graph_roughness
noapex_fixed_qc,gpu_scalars,d_var_mid_spatial_peak_graph_roughness
noapex_fixed_qc,gpu_scalars,cur_var_mid_spatial_timing_graph_roughness
noapex_fixed_qc,gpu_scalars,d_var_mid_spatial_timing_graph_roughness
noapex_fixed_qc,gpu_scalars,cur_q_paired_fraction
noapex_fixed_qc,gpu_scalars,d_q_paired_fraction
noapex_shape_qc,clinical,history_visits
noapex_shape_qc,clinical,days_since_first
noapex_shape_qc,clinical,days_since_previous
noapex_shape_qc,clinical,has_previous_visit
noapex_shape_qc,clinical,current_mid_gls
noapex_shape_qc,clinical,current_endo_gls
noapex_shape_qc,clinical,current_ef
noapex_shape_qc,clinical,first_mid_gls
noapex_shape_qc,clinical,first_endo_gls
noapex_shape_qc,clinical,first_ef
noapex_shape_qc,clinical,current_mid_decline_from_first
noapex_shape_qc,clinical,current_endo_decline_from_first
noapex_shape_qc,clinical,current_ef_decline_from_first
noapex_shape_qc,clinical,last_mid_relative_change
noapex_shape_qc,clinical,last_endo_relative_change
noapex_shape_qc,clinical,last_ef_relative_change
noapex_shape_qc,clinical,mid_decline_slope_per_100d
noapex_shape_qc,clinical,endo_decline_slope_per_100d
noapex_shape_qc,clinical,ef_decline_slope_per_100d
noapex_shape_qc,clinical,current_endo_mid_gap
noapex_shape_qc,clinical,last_endo_mid_gap_change
noapex_shape_qc,clinical,current_mid_decline_from_roll2
noapex_shape_qc,clinical,current_endo_decline_from_roll2
noapex_shape_qc,clinical,current_ef_decline_from_roll2
noapex_shape_qc,clinical,current_mid_decline_from_roll3
noapex_shape_qc,clinical,current_endo_decline_from_roll3
noapex_shape_qc,clinical,current_ef_decline_from_roll3
noapex_shape_qc,clinical_plus_transmural,history_visits
noapex_shape_qc,clinical_plus_transmural,days_since_first
noapex_shape_qc,clinical_plus_transmural,days_since_previous
noapex_shape_qc,clinical_plus_transmural,has_previous_visit
noapex_shape_qc,clinical_plus_transmural,current_mid_gls
noapex_shape_qc,clinical_plus_transmural,current_endo_gls
noapex_shape_qc,clinical_plus_transmural,current_ef
noapex_shape_qc,clinical_plus_transmural,first_mid_gls
noapex_shape_qc,clinical_plus_transmural,first_endo_gls
noapex_shape_qc,clinical_plus_transmural,first_ef
noapex_shape_qc,clinical_plus_transmural,current_mid_decline_from_first
noapex_shape_qc,clinical_plus_transmural,current_endo_decline_from_first
noapex_shape_qc,clinical_plus_transmural,current_ef_decline_from_first
noapex_shape_qc,clinical_plus_transmural,last_mid_relative_change
noapex_shape_qc,clinical_plus_transmural,last_endo_relative_change
noapex_shape_qc,clinical_plus_transmural,last_ef_relative_change
noapex_shape_qc,clinical_plus_transmural,mid_decline_slope_per_100d
noapex_shape_qc,clinical_plus_transmural,endo_decline_slope_per_100d
noapex_shape_qc,clinical_plus_transmural,ef_decline_slope_per_100d
noapex_shape_qc,clinical_plus_transmural,current_endo_mid_gap
noapex_shape_qc,clinical_plus_transmural,last_endo_mid_gap_change
noapex_shape_qc,clinical_plus_transmural,current_mid_decline_from_roll2
noapex_shape_qc,clinical_plus_transmural,current_endo_decline_from_roll2
noapex_shape_qc,clinical_plus_transmural,current_ef_decline_from_roll2
noapex_shape_qc,clinical_plus_transmural,current_mid_decline_from_roll3
noapex_shape_qc,clinical_plus_transmural,current_endo_decline_from_roll3
noapex_shape_qc,clinical_plus_transmural,current_ef_decline_from_roll3
noapex_shape_qc,clinical_plus_transmural,cur_tm_paired_segments
noapex_shape_qc,clinical_plus_transmural,d_tm_paired_segments
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_layer_correlation
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_layer_correlation
noapex_shape_qc,clinical_plus_transmural,cur_tm_ttp_layer_correlation
noapex_shape_qc,clinical_plus_transmural,d_tm_ttp_layer_correlation
noapex_shape_qc,clinical_plus_transmural,cur_tm_fraction_endo_peak_gt_mid
noapex_shape_qc,clinical_plus_transmural,d_tm_fraction_endo_peak_gt_mid
noapex_shape_qc,clinical_plus_transmural,cur_tm_fraction_ttp_discordant_gt_5pct_cycle
noapex_shape_qc,clinical_plus_transmural,d_tm_fraction_ttp_discordant_gt_5pct_cycle
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_gap_mean
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_gap_mean
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_gap_median
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_gap_median
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_gap_std
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_gap_std
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_gap_robust_sd
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_gap_robust_sd
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_gap_iqr
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_gap_iqr
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_ratio_mean
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_ratio_mean
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_ratio_median
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_ratio_median
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_ratio_std
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_ratio_std
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_ratio_robust_sd
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_ratio_robust_sd
noapex_shape_qc,clinical_plus_transmural,cur_tm_peak_ratio_iqr
noapex_shape_qc,clinical_plus_transmural,d_tm_peak_ratio_iqr
noapex_shape_qc,clinical_plus_transmural,cur_tm_ttp_gap_mean
noapex_shape_qc,clinical_plus_transmural,d_tm_ttp_gap_mean
noapex_shape_qc,clinical_plus_transmural,cur_tm_ttp_gap_median
noapex_shape_qc,clinical_plus_transmural,d_tm_ttp_gap_median
noapex_shape_qc,clinical_plus_transmural,cur_tm_ttp_gap_std
noapex_shape_qc,clinical_plus_transmural,d_tm_ttp_gap_std
noapex_shape_qc,clinical_plus_transmural,cur_tm_ttp_gap_robust_sd
noapex_shape_qc,clinical_plus_transmural,d_tm_ttp_gap_robust_sd
noapex_shape_qc,clinical_plus_transmural,cur_tm_ttp_gap_iqr
noapex_shape_qc,clinical_plus_transmural,d_tm_ttp_gap_iqr
noapex_shape_qc,clinical_plus_transmural,cur_tm_curve_rms_mean
noapex_shape_qc,clinical_plus_transmural,d_tm_curve_rms_mean
noapex_shape_qc,clinical_plus_transmural,cur_tm_curve_rms_median
noapex_shape_qc,clinical_plus_transmural,d_tm_curve_rms_median
noapex_shape_qc,clinical_plus_transmural,cur_tm_curve_rms_std
noapex_shape_qc,clinical_plus_transmural,d_tm_curve_rms_std
noapex_shape_qc,clinical_plus_transmural,cur_tm_curve_rms_robust_sd
noapex_shape_qc,clinical_plus_transmural,d_tm_curve_rms_robust_sd
noapex_shape_qc,clinical_plus_transmural,cur_tm_curve_rms_iqr
noapex_shape_qc,clinical_plus_transmural,d_tm_curve_rms_iqr
noapex_shape_qc,clinical_plus_transmural,cur_tm_shape_rms_mean
noapex_shape_qc,clinical_plus_transmural,d_tm_shape_rms_mean
noapex_shape_qc,clinical_plus_transmural,cur_tm_shape_rms_median
noapex_shape_qc,clinical_plus_transmural,d_tm_shape_rms_median
noapex_shape_qc,clinical_plus_transmural,cur_tm_shape_rms_std
noapex_shape_qc,clinical_plus_transmural,d_tm_shape_rms_std
noapex_shape_qc,clinical_plus_transmural,cur_tm_shape_rms_robust_sd
noapex_shape_qc,clinical_plus_transmural,d_tm_shape_rms_robust_sd
noapex_shape_qc,clinical_plus_transmural,cur_tm_shape_rms_iqr
noapex_shape_qc,clinical_plus_transmural,d_tm_shape_rms_iqr
noapex_shape_qc,clinical_plus_transmural,cur_tm_segment_curve_correlation_mean
noapex_shape_qc,clinical_plus_transmural,d_tm_segment_curve_correlation_mean
noapex_shape_qc,clinical_plus_transmural,cur_tm_segment_curve_correlation_median
noapex_shape_qc,clinical_plus_transmural,d_tm_segment_curve_correlation_median
noapex_shape_qc,clinical_plus_transmural,cur_tm_segment_curve_correlation_std
noapex_shape_qc,clinical_plus_transmural,d_tm_segment_curve_correlation_std
noapex_shape_qc,clinical_plus_transmural,cur_tm_segment_curve_correlation_robust_sd
noapex_shape_qc,clinical_plus_transmural,d_tm_segment_curve_correlation_robust_sd
noapex_shape_qc,clinical_plus_transmural,cur_tm_segment_curve_correlation_iqr
noapex_shape_qc,clinical_plus_transmural,d_tm_segment_curve_correlation_iqr
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_gap_dct01
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_gap_dct01
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_gap_dct02
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_gap_dct02
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_gap_dct03
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_gap_dct03
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_gap_dct04
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_gap_dct04
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_gap_dct05
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_gap_dct05
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_gap_dct06
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_gap_dct06
noapex_shape_qc,clinical_plus_transmural,cur_tm_sd_gap_dct01
noapex_shape_qc,clinical_plus_transmural,d_tm_sd_gap_dct01
noapex_shape_qc,clinical_plus_transmural,cur_tm_sd_gap_dct02
noapex_shape_qc,clinical_plus_transmural,d_tm_sd_gap_dct02
noapex_shape_qc,clinical_plus_transmural,cur_tm_sd_gap_dct03
noapex_shape_qc,clinical_plus_transmural,d_tm_sd_gap_dct03
noapex_shape_qc,clinical_plus_transmural,cur_tm_sd_gap_dct04
noapex_shape_qc,clinical_plus_transmural,d_tm_sd_gap_dct04
noapex_shape_qc,clinical_plus_transmural,cur_tm_sd_gap_dct05
noapex_shape_qc,clinical_plus_transmural,d_tm_sd_gap_dct05
noapex_shape_qc,clinical_plus_transmural,cur_tm_sd_gap_dct06
noapex_shape_qc,clinical_plus_transmural,d_tm_sd_gap_dct06
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_shape_gap_dct01
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_shape_gap_dct01
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_shape_gap_dct02
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_shape_gap_dct02
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_shape_gap_dct03
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_shape_gap_dct03
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_shape_gap_dct04
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_shape_gap_dct04
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_shape_gap_dct05
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_shape_gap_dct05
noapex_shape_qc,clinical_plus_transmural,cur_tm_mean_shape_gap_dct06
noapex_shape_qc,clinical_plus_transmural,d_tm_mean_shape_gap_dct06
noapex_shape_qc,clinical_plus_transmural,cur_tm_consensus_curve_correlation
noapex_shape_qc,clinical_plus_transmural,d_tm_consensus_curve_correlation
noapex_shape_qc,clinical_plus_transmural,cur_tm_consensus_phase_lag_fraction
noapex_shape_qc,clinical_plus_transmural,d_tm_consensus_phase_lag_fraction
noapex_shape_qc,clinical_plus_variability,history_visits
noapex_shape_qc,clinical_plus_variability,days_since_first
noapex_shape_qc,clinical_plus_variability,days_since_previous
noapex_shape_qc,clinical_plus_variability,has_previous_visit
noapex_shape_qc,clinical_plus_variability,current_mid_gls
noapex_shape_qc,clinical_plus_variability,current_endo_gls
noapex_shape_qc,clinical_plus_variability,current_ef
noapex_shape_qc,clinical_plus_variability,first_mid_gls
noapex_shape_qc,clinical_plus_variability,first_endo_gls
noapex_shape_qc,clinical_plus_variability,first_ef
noapex_shape_qc,clinical_plus_variability,current_mid_decline_from_first
noapex_shape_qc,clinical_plus_variability,current_endo_decline_from_first
noapex_shape_qc,clinical_plus_variability,current_ef_decline_from_first
noapex_shape_qc,clinical_plus_variability,last_mid_relative_change
noapex_shape_qc,clinical_plus_variability,last_endo_relative_change
noapex_shape_qc,clinical_plus_variability,last_ef_relative_change
noapex_shape_qc,clinical_plus_variability,mid_decline_slope_per_100d
noapex_shape_qc,clinical_plus_variability,endo_decline_slope_per_100d
noapex_shape_qc,clinical_plus_variability,ef_decline_slope_per_100d
noapex_shape_qc,clinical_plus_variability,current_endo_mid_gap
noapex_shape_qc,clinical_plus_variability,last_endo_mid_gap_change
noapex_shape_qc,clinical_plus_variability,current_mid_decline_from_roll2
noapex_shape_qc,clinical_plus_variability,current_endo_decline_from_roll2
noapex_shape_qc,clinical_plus_variability,current_ef_decline_from_roll2
noapex_shape_qc,clinical_plus_variability,current_mid_decline_from_roll3
noapex_shape_qc,clinical_plus_variability,current_endo_decline_from_roll3
noapex_shape_qc,clinical_plus_variability,current_ef_decline_from_roll3
noapex_shape_qc,clinical_plus_variability,cur_q_total_curves
noapex_shape_qc,clinical_plus_variability,d_q_total_curves
noapex_shape_qc,clinical_plus_variability,cur_q_accepted_curves
noapex_shape_qc,clinical_plus_variability,d_q_accepted_curves
noapex_shape_qc,clinical_plus_variability,cur_q_accepted_fraction
noapex_shape_qc,clinical_plus_variability,d_q_accepted_fraction
noapex_shape_qc,clinical_plus_variability,cur_q_consensus_correlation_median
noapex_shape_qc,clinical_plus_variability,d_q_consensus_correlation_median
noapex_shape_qc,clinical_plus_variability,cur_var_endo_segments
noapex_shape_qc,clinical_plus_variability,d_var_endo_segments
noapex_shape_qc,clinical_plus_variability,cur_var_endo_accepted_fraction
noapex_shape_qc,clinical_plus_variability,d_var_endo_accepted_fraction
noapex_shape_qc,clinical_plus_variability,cur_var_endo_peak_mean
noapex_shape_qc,clinical_plus_variability,d_var_endo_peak_mean
noapex_shape_qc,clinical_plus_variability,cur_var_endo_peak_median
noapex_shape_qc,clinical_plus_variability,d_var_endo_peak_median
noapex_shape_qc,clinical_plus_variability,cur_var_endo_peak_std
noapex_shape_qc,clinical_plus_variability,d_var_endo_peak_std
noapex_shape_qc,clinical_plus_variability,cur_var_endo_peak_robust_sd
noapex_shape_qc,clinical_plus_variability,d_var_endo_peak_robust_sd
noapex_shape_qc,clinical_plus_variability,cur_var_endo_peak_iqr
noapex_shape_qc,clinical_plus_variability,d_var_endo_peak_iqr
noapex_shape_qc,clinical_plus_variability,cur_var_endo_peak_cv
noapex_shape_qc,clinical_plus_variability,d_var_endo_peak_cv
noapex_shape_qc,clinical_plus_variability,cur_var_endo_ttp_mean
noapex_shape_qc,clinical_plus_variability,d_var_endo_ttp_mean
noapex_shape_qc,clinical_plus_variability,cur_var_endo_ttp_median
noapex_shape_qc,clinical_plus_variability,d_var_endo_ttp_median
noapex_shape_qc,clinical_plus_variability,cur_var_endo_ttp_std
noapex_shape_qc,clinical_plus_variability,d_var_endo_ttp_std
noapex_shape_qc,clinical_plus_variability,cur_var_endo_ttp_robust_sd
noapex_shape_qc,clinical_plus_variability,d_var_endo_ttp_robust_sd
noapex_shape_qc,clinical_plus_variability,cur_var_endo_ttp_iqr
noapex_shape_qc,clinical_plus_variability,d_var_endo_ttp_iqr
noapex_shape_qc,clinical_plus_variability,cur_var_endo_ttp_circular_std
noapex_shape_qc,clinical_plus_variability,d_var_endo_ttp_circular_std
noapex_shape_qc,clinical_plus_variability,cur_var_endo_curve_dispersion_rms
noapex_shape_qc,clinical_plus_variability,d_var_endo_curve_dispersion_rms
noapex_shape_qc,clinical_plus_variability,cur_var_endo_curve_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,d_var_endo_curve_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,cur_var_endo_shape_dispersion_rms
noapex_shape_qc,clinical_plus_variability,d_var_endo_shape_dispersion_rms
noapex_shape_qc,clinical_plus_variability,cur_var_endo_shape_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,d_var_endo_shape_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,cur_var_endo_shape_incoherence
noapex_shape_qc,clinical_plus_variability,d_var_endo_shape_incoherence
noapex_shape_qc,clinical_plus_variability,cur_var_endo_roughness_median
noapex_shape_qc,clinical_plus_variability,d_var_endo_roughness_median
noapex_shape_qc,clinical_plus_variability,cur_var_endo_roughness_p90
noapex_shape_qc,clinical_plus_variability,d_var_endo_roughness_p90
noapex_shape_qc,clinical_plus_variability,cur_var_endo_impaired_fraction_lt15
noapex_shape_qc,clinical_plus_variability,d_var_endo_impaired_fraction_lt15
noapex_shape_qc,clinical_plus_variability,cur_var_endo_mid_basal_peak_gradient
noapex_shape_qc,clinical_plus_variability,d_var_endo_mid_basal_peak_gradient
noapex_shape_qc,clinical_plus_variability,cur_var_endo_within_view_peak_robust_sd_mean
noapex_shape_qc,clinical_plus_variability,d_var_endo_within_view_peak_robust_sd_mean
noapex_shape_qc,clinical_plus_variability,cur_var_endo_spatial_peak_graph_roughness
noapex_shape_qc,clinical_plus_variability,d_var_endo_spatial_peak_graph_roughness
noapex_shape_qc,clinical_plus_variability,cur_var_endo_spatial_timing_graph_roughness
noapex_shape_qc,clinical_plus_variability,d_var_endo_spatial_timing_graph_roughness
noapex_shape_qc,clinical_plus_variability,cur_var_mid_segments
noapex_shape_qc,clinical_plus_variability,d_var_mid_segments
noapex_shape_qc,clinical_plus_variability,cur_var_mid_accepted_fraction
noapex_shape_qc,clinical_plus_variability,d_var_mid_accepted_fraction
noapex_shape_qc,clinical_plus_variability,cur_var_mid_peak_mean
noapex_shape_qc,clinical_plus_variability,d_var_mid_peak_mean
noapex_shape_qc,clinical_plus_variability,cur_var_mid_peak_median
noapex_shape_qc,clinical_plus_variability,d_var_mid_peak_median
noapex_shape_qc,clinical_plus_variability,cur_var_mid_peak_std
noapex_shape_qc,clinical_plus_variability,d_var_mid_peak_std
noapex_shape_qc,clinical_plus_variability,cur_var_mid_peak_robust_sd
noapex_shape_qc,clinical_plus_variability,d_var_mid_peak_robust_sd
noapex_shape_qc,clinical_plus_variability,cur_var_mid_peak_iqr
noapex_shape_qc,clinical_plus_variability,d_var_mid_peak_iqr
noapex_shape_qc,clinical_plus_variability,cur_var_mid_peak_cv
noapex_shape_qc,clinical_plus_variability,d_var_mid_peak_cv
noapex_shape_qc,clinical_plus_variability,cur_var_mid_ttp_mean
noapex_shape_qc,clinical_plus_variability,d_var_mid_ttp_mean
noapex_shape_qc,clinical_plus_variability,cur_var_mid_ttp_median
noapex_shape_qc,clinical_plus_variability,d_var_mid_ttp_median
noapex_shape_qc,clinical_plus_variability,cur_var_mid_ttp_std
noapex_shape_qc,clinical_plus_variability,d_var_mid_ttp_std
noapex_shape_qc,clinical_plus_variability,cur_var_mid_ttp_robust_sd
noapex_shape_qc,clinical_plus_variability,d_var_mid_ttp_robust_sd
noapex_shape_qc,clinical_plus_variability,cur_var_mid_ttp_iqr
noapex_shape_qc,clinical_plus_variability,d_var_mid_ttp_iqr
noapex_shape_qc,clinical_plus_variability,cur_var_mid_ttp_circular_std
noapex_shape_qc,clinical_plus_variability,d_var_mid_ttp_circular_std
noapex_shape_qc,clinical_plus_variability,cur_var_mid_curve_dispersion_rms
noapex_shape_qc,clinical_plus_variability,d_var_mid_curve_dispersion_rms
noapex_shape_qc,clinical_plus_variability,cur_var_mid_curve_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,d_var_mid_curve_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,cur_var_mid_shape_dispersion_rms
noapex_shape_qc,clinical_plus_variability,d_var_mid_shape_dispersion_rms
noapex_shape_qc,clinical_plus_variability,cur_var_mid_shape_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,d_var_mid_shape_pairwise_rmse
noapex_shape_qc,clinical_plus_variability,cur_var_mid_shape_incoherence
noapex_shape_qc,clinical_plus_variability,d_var_mid_shape_incoherence
noapex_shape_qc,clinical_plus_variability,cur_var_mid_roughness_median
noapex_shape_qc,clinical_plus_variability,d_var_mid_roughness_median
noapex_shape_qc,clinical_plus_variability,cur_var_mid_roughness_p90
noapex_shape_qc,clinical_plus_variability,d_var_mid_roughness_p90
noapex_shape_qc,clinical_plus_variability,cur_var_mid_impaired_fraction_lt15
noapex_shape_qc,clinical_plus_variability,d_var_mid_impaired_fraction_lt15
noapex_shape_qc,clinical_plus_variability,cur_var_mid_mid_basal_peak_gradient
noapex_shape_qc,clinical_plus_variability,d_var_mid_mid_basal_peak_gradient
noapex_shape_qc,clinical_plus_variability,cur_var_mid_within_view_peak_robust_sd_mean
noapex_shape_qc,clinical_plus_variability,d_var_mid_within_view_peak_robust_sd_mean
noapex_shape_qc,clinical_plus_variability,cur_var_mid_spatial_peak_graph_roughness
noapex_shape_qc,clinical_plus_variability,d_var_mid_spatial_peak_graph_roughness
noapex_shape_qc,clinical_plus_variability,cur_var_mid_spatial_timing_graph_roughness
noapex_shape_qc,clinical_plus_variability,d_var_mid_spatial_timing_graph_roughness
noapex_shape_qc,clinical_plus_variability,cur_q_paired_fraction
noapex_shape_qc,clinical_plus_variability,d_q_paired_fraction
noapex_shape_qc,combined,history_visits
noapex_shape_qc,combined,days_since_first
noapex_shape_qc,combined,days_since_previous
noapex_shape_qc,combined,has_previous_visit
noapex_shape_qc,combined,current_mid_gls
noapex_shape_qc,combined,current_endo_gls
noapex_shape_qc,combined,current_ef
noapex_shape_qc,combined,first_mid_gls
noapex_shape_qc,combined,first_endo_gls
noapex_shape_qc,combined,first_ef
noapex_shape_qc,combined,current_mid_decline_from_first
noapex_shape_qc,combined,current_endo_decline_from_first
noapex_shape_qc,combined,current_ef_decline_from_first
noapex_shape_qc,combined,last_mid_relative_change
noapex_shape_qc,combined,last_endo_relative_change
noapex_shape_qc,combined,last_ef_relative_change
noapex_shape_qc,combined,mid_decline_slope_per_100d
noapex_shape_qc,combined,endo_decline_slope_per_100d
noapex_shape_qc,combined,ef_decline_slope_per_100d
noapex_shape_qc,combined,current_endo_mid_gap
noapex_shape_qc,combined,last_endo_mid_gap_change
noapex_shape_qc,combined,current_mid_decline_from_roll2
noapex_shape_qc,combined,current_endo_decline_from_roll2
noapex_shape_qc,combined,current_ef_decline_from_roll2
noapex_shape_qc,combined,current_mid_decline_from_roll3
noapex_shape_qc,combined,current_endo_decline_from_roll3
noapex_shape_qc,combined,current_ef_decline_from_roll3
noapex_shape_qc,combined,cur_tm_paired_segments
noapex_shape_qc,combined,d_tm_paired_segments
noapex_shape_qc,combined,cur_tm_peak_layer_correlation
noapex_shape_qc,combined,d_tm_peak_layer_correlation
noapex_shape_qc,combined,cur_tm_ttp_layer_correlation
noapex_shape_qc,combined,d_tm_ttp_layer_correlation
noapex_shape_qc,combined,cur_tm_fraction_endo_peak_gt_mid
noapex_shape_qc,combined,d_tm_fraction_endo_peak_gt_mid
noapex_shape_qc,combined,cur_tm_fraction_ttp_discordant_gt_5pct_cycle
noapex_shape_qc,combined,d_tm_fraction_ttp_discordant_gt_5pct_cycle
noapex_shape_qc,combined,cur_tm_peak_gap_mean
noapex_shape_qc,combined,d_tm_peak_gap_mean
noapex_shape_qc,combined,cur_tm_peak_gap_median
noapex_shape_qc,combined,d_tm_peak_gap_median
noapex_shape_qc,combined,cur_tm_peak_gap_std
noapex_shape_qc,combined,d_tm_peak_gap_std
noapex_shape_qc,combined,cur_tm_peak_gap_robust_sd
noapex_shape_qc,combined,d_tm_peak_gap_robust_sd
noapex_shape_qc,combined,cur_tm_peak_gap_iqr
noapex_shape_qc,combined,d_tm_peak_gap_iqr
noapex_shape_qc,combined,cur_tm_peak_ratio_mean
noapex_shape_qc,combined,d_tm_peak_ratio_mean
noapex_shape_qc,combined,cur_tm_peak_ratio_median
noapex_shape_qc,combined,d_tm_peak_ratio_median
noapex_shape_qc,combined,cur_tm_peak_ratio_std
noapex_shape_qc,combined,d_tm_peak_ratio_std
noapex_shape_qc,combined,cur_tm_peak_ratio_robust_sd
noapex_shape_qc,combined,d_tm_peak_ratio_robust_sd
noapex_shape_qc,combined,cur_tm_peak_ratio_iqr
noapex_shape_qc,combined,d_tm_peak_ratio_iqr
noapex_shape_qc,combined,cur_tm_ttp_gap_mean
noapex_shape_qc,combined,d_tm_ttp_gap_mean
noapex_shape_qc,combined,cur_tm_ttp_gap_median
noapex_shape_qc,combined,d_tm_ttp_gap_median
noapex_shape_qc,combined,cur_tm_ttp_gap_std
noapex_shape_qc,combined,d_tm_ttp_gap_std
noapex_shape_qc,combined,cur_tm_ttp_gap_robust_sd
noapex_shape_qc,combined,d_tm_ttp_gap_robust_sd
noapex_shape_qc,combined,cur_tm_ttp_gap_iqr
noapex_shape_qc,combined,d_tm_ttp_gap_iqr
noapex_shape_qc,combined,cur_tm_curve_rms_mean
noapex_shape_qc,combined,d_tm_curve_rms_mean
noapex_shape_qc,combined,cur_tm_curve_rms_median
noapex_shape_qc,combined,d_tm_curve_rms_median
noapex_shape_qc,combined,cur_tm_curve_rms_std
noapex_shape_qc,combined,d_tm_curve_rms_std
noapex_shape_qc,combined,cur_tm_curve_rms_robust_sd
noapex_shape_qc,combined,d_tm_curve_rms_robust_sd
noapex_shape_qc,combined,cur_tm_curve_rms_iqr
noapex_shape_qc,combined,d_tm_curve_rms_iqr
noapex_shape_qc,combined,cur_tm_shape_rms_mean
noapex_shape_qc,combined,d_tm_shape_rms_mean
noapex_shape_qc,combined,cur_tm_shape_rms_median
